requestId,id,refreshType,startTime_x,endTime_x,status,serviceExceptionJson_x,attemptId,startTime_y,endTime_y,serviceExceptionJson_y
ce941771-17cf-29a7-b3e2-d930ca107a90,16343204,OnDemand,2024-03-11T17:23:34.067Z,2024-03-11T17:33:01.28Z,Failed,"{""errorCode"":""ModelRefresh_ShortMessage_ProcessingError"",""errorDescription"":""[ValidateMarkupTags][ccon]Expression.Error: The key didn't match any rows in the table.. Key = [ccon][entity = \""Catalog - Permissions\"", version = \""\""][\/ccon]. Table = [ccon]#table({\""entity\"", \""dataCategory\"", \""Data\"", \""Tags\"", \""entityName\"", \""version\"", \""ItemKind\"", \""ItemName\"", \""IsLeaf\""}, {})[\/ccon]. [\/ccon];[ccon]The key didn't match any rows in the table.[\/ccon]. The exception was raised by the IDbCommand interface. Table: Catalog - Permission.""}",3.0,2024-03-11T17:27:29.5303111Z,2024-03-11T17:27:43.8430794Z,"{""errorCode"":""ModelRefresh_ShortMessage_ProcessingError"",""errorDescription"":""[ValidateMarkupTags][ccon]Expression.Error: The key didn't match any rows in the table.. Key = [ccon][entity = \""Catalog - Permissions\"", version = \""\""][\/ccon]. Table = [ccon]#table({\""entity\"", \""dataCategory\"", \""Data\"", \""Tags\"", \""entityName\"", \""version\"", \""ItemKind\"", \""ItemName\"", \""IsLeaf\""}, {})[\/ccon]. [\/ccon];[ccon]The key didn't match any rows in the table.[\/ccon]. The exception was raised by the IDbCommand interface. Table: Catalog - Permission.""}"
ce941771-17cf-29a7-b3e2-d930ca107a90,16343204,OnDemand,2024-03-11T17:23:34.067Z,2024-03-11T17:33:01.28Z,Failed,"{""errorCode"":""ModelRefresh_ShortMessage_ProcessingError"",""errorDescription"":""[ValidateMarkupTags][ccon]Expression.Error: The key didn't match any rows in the table.. Key = [ccon][entity = \""Catalog - Permissions\"", version = \""\""][\/ccon]. Table = [ccon]#table({\""entity\"", \""dataCategory\"", \""Data\"", \""Tags\"", \""entityName\"", \""version\"", \""ItemKind\"", \""ItemName\"", \""IsLeaf\""}, {})[\/ccon]. [\/ccon];[ccon]The key didn't match any rows in the table.[\/ccon]. The exception was raised by the IDbCommand interface. Table: Catalog - Permission.""}",4.0,2024-03-11T17:32:43.8733327Z,2024-03-11T17:33:01.2799545Z,"{""errorCode"":""ModelRefresh_ShortMessage_ProcessingError"",""errorDescription"":""[ValidateMarkupTags][ccon]Expression.Error: The key didn't match any rows in the table.. Key = [ccon][entity = \""Catalog - Permissions\"", version = \""\""][\/ccon]. Table = [ccon]#table({\""entity\"", \""dataCategory\"", \""Data\"", \""Tags\"", \""entityName\"", \""version\"", \""ItemKind\"", \""ItemName\"", \""IsLeaf\""}, {})[\/ccon]. [\/ccon];[ccon]The key didn't match any rows in the table.[\/ccon]. The exception was raised by the IDbCommand interface. Table: Catalog - Permission.""}"
aa91df01-307a-7e39-38b3-863e875607b9,17153137,OnDemand,2024-04-02T15:23:36.47Z,2024-04-02T15:23:59.55Z,Completed,,1.0,2024-04-02T15:23:36.5160871Z,2024-04-02T15:23:56.4723168Z,
aa91df01-307a-7e39-38b3-863e875607b9,17153137,OnDemand,2024-04-02T15:23:36.47Z,2024-04-02T15:23:59.55Z,Completed,,1.0,2024-04-02T15:23:56.7849386Z,2024-04-02T15:23:57.3629569Z,
aa91df01-307a-7e39-38b3-863e875607b9,17153137,OnDemand,2024-04-02T15:23:36.47Z,2024-04-02T15:23:59.55Z,Completed,,,,,
aa91df01-307a-7e39-38b3-863e875607b9,17153137,OnDemand,2024-04-02T15:23:36.47Z,2024-04-02T15:23:59.55Z,Completed,,,,,
0c2cf6e2-ea13-8ff1-fe12-7d3b77804d3d,16966213,OnDemand,2024-03-28T12:28:48.283Z,2024-03-28T12:29:00.627Z,Completed,,1.0,2024-03-28T12:28:48.3289978Z,2024-03-28T12:28:59.5010534Z,
0c2cf6e2-ea13-8ff1-fe12-7d3b77804d3d,16966213,OnDemand,2024-03-28T12:28:48.283Z,2024-03-28T12:29:00.627Z,Completed,,1.0,2024-03-28T12:28:59.7822357Z,2024-03-28T12:29:00.1259903Z,
0c2cf6e2-ea13-8ff1-fe12-7d3b77804d3d,16966213,OnDemand,2024-03-28T12:28:48.283Z,2024-03-28T12:29:00.627Z,Completed,,,,,
0c2cf6e2-ea13-8ff1-fe12-7d3b77804d3d,16966213,OnDemand,2024-03-28T12:28:48.283Z,2024-03-28T12:29:00.627Z,Completed,,,,,
